title,url,price,location,beds,baths,type,posted,agent,featured
"Commercial Space/Villa Rent in Chabahil, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chabahil-bhaktapur-220/,"Rs234,000/Month","Chabahil, Bhaktapur, Bagmati Province, 44689, Nepal",Beds:6,Baths:2,Commercial,6 hours ago,Nepal-Property-Hub,True
"8 BHK House Rent in Sanepa, Kathmandu",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-sanepa-kathmandu-283/,"Rs225,500/Month","Sanepa, Kathmandu, Bagamati Province, 44715, Nepal",Beds:8,Baths:2,House,2 days ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Balkhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balkhu-bhaktapur-153/,"Rs332,500/Month","Balkhu, Bhaktapur, Bagmati Province, 44617, Nepal",Beds:5,Baths:4,Commercial,5 hours ago,Hamro-Ghar,True
"2BHK Flat Rent in Thimi, Bhaktapur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-thimi-bhaktapur-696/,"Rs53,000/Month","Thimi, Bhaktapur, Bagamati Province, 44673, Nepal",Beds:2,Bath:1,Flat / Apartment,24 days ago,Hamro-Ghar,False
"5 BHK House Rent in Budhanilkantha, Kathmandu",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-budhanilkantha-kathmandu-559/,"Rs171,500/Month","Budhanilkantha, Kathmandu, Bagmati Province, 44706, Nepal",Beds:5,Baths:5,House,30 days ago,Nepal-Property-Hub,True
"8 BHK House Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-battisputali-lalitpur-283/,"Rs157,500/Month","Battisputali, Lalitpur, Bagamati Province, 44682, Nepal",Beds:8,Baths:3,House,11 days ago,NPB-Rent,False
"Room Rent in Lubhu, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-lubhu-kathmandu-268/,"Rs9,500/Month","Lubhu, Kathmandu, Bagamati Province, 44602, Nepal",Bed:1,Bath:1,Room,26 hours ago,NPB-Rent,True
"Room Rent in Kapan, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-kapan-kathmandu-345/,"Rs10,500/Month","Kapan, Kathmandu, Bagmati Province, 44725, Nepal",Bed:1,Bath:1,Room,1 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Nakhu, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nakhu-kathmandu-513/,"Rs70,000/Month","Nakhu, Kathmandu, Bagamati Province, 44608, Nepal",Beds:6,Baths:3,Commercial,16 days ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Chabahil, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chabahil-kathmandu-530/,"Rs477,000/Month","Chabahil, Kathmandu, Bagamati Province, 44676, Nepal",Beds:8,Baths:2,Commercial,27 hours ago,NPB-Rent,True
"3BHK Flat Rent in Tokha, Lalitpur",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-tokha-lalitpur-216/,"Rs57,500/Month","Tokha, Lalitpur, Bagamati Province, 44736, Nepal",Beds:3,Baths:2,Flat / Apartment,12 days ago,RealEstate-Nepal,False
"Room Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-battisputali-lalitpur-285/,"Rs8,500/Month","Battisputali, Lalitpur, Bagmati Province, 44638, Nepal",Bed:1,Bath:1,Room,3 hours ago,Nepal-Property-Hub,True
"Room Rent in Boudha, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-boudha-kathmandu-835/,"Rs5,000/Month","Boudha, Kathmandu, Bagmati Province, 44666, Nepal",Bed:1,Bath:1,Room,12 hours ago,NPB-Rent,True
"1BHK Flat Rent in Kupondole, Lalitpur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-kupondole-lalitpur-319/,"Rs30,500/Month","Kupondole, Lalitpur, Bagmati Province, 44703, Nepal",Bed:1,Baths:3,Flat / Apartment,6 days ago,RealEstate-Nepal,True
"4BHK Flat Rent in Koteshwor, Lalitpur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-koteshwor-lalitpur-394/,"Rs51,000/Month","Koteshwor, Lalitpur, Bagamati Province, 44732, Nepal",Beds:4,Baths:3,Flat / Apartment,29 days ago,NPB-Rent,False
"Room Rent in Baneshwor, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-baneshwor-bhaktapur-847/,"Rs13,000/Month","Baneshwor, Bhaktapur, Bagmati Province, 44635, Nepal",Bed:1,Bath:1,Room,14 hours ago,Nepal-Property-Hub,False
"Room Rent in Chunikhel, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-chunikhel-kathmandu-612/,"Rs12,000/Month","Chunikhel, Kathmandu, Bagamati Province, 44782, Nepal",Bed:1,Bath:1,Room,24 days ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Kupondole, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-kupondole-kathmandu-790/,"Rs473,000/Month","Kupondole, Kathmandu, Bagmati Province, 44687, Nepal",Beds:7,Baths:1,Villa,26 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Gothatar, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gothatar-lalitpur-838/,"Rs187,500/Month","Gothatar, Lalitpur, Bagamati Province, 44602, Nepal",Beds:7,Baths:1,Villa,3 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Mahankal, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mahankal-lalitpur-259/,"Rs107,000/Month","Mahankal, Lalitpur, Bagmati Province, 44735, Nepal",Beds:7,Baths:3,Villa,9 days ago,Nepal-Property-Hub,False
"4BHK Flat Rent in Nayabazar, Lalitpur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-nayabazar-lalitpur-294/,"Rs25,000/Month","Nayabazar, Lalitpur, Bagamati Province, 44602, Nepal",Beds:4,Bath:1,Flat / Apartment,2 days ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Baneshwor, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-baneshwor-lalitpur-838/,"Rs194,000/Month","Baneshwor, Lalitpur, Bagamati Province, 44677, Nepal",Beds:7,Baths:2,Villa,14 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Nayabazar, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nayabazar-lalitpur-963/,"Rs466,000/Month","Nayabazar, Lalitpur, Bagmati Province, 44704, Nepal",Beds:3,Baths:2,Commercial,14 hours ago,NPB-Rent,False
"Commercial Space/Villa Rent in Jorpati, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-bhaktapur-501/,"Rs111,500/Month","Jorpati, Bhaktapur, Bagamati Province, 44727, Nepal",Beds:8,Baths:3,Commercial,6 days ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Gongabu, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gongabu-kathmandu-653/,"Rs191,500/Month","Gongabu, Kathmandu, Bagamati Province, 44639, Nepal",Beds:3,Baths:2,Commercial,3 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-battisputali-lalitpur-926/,"Rs442,500/Month","Battisputali, Lalitpur, Bagmati Province, 44777, Nepal",Beds:8,Baths:3,Commercial,9 days ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Nayabazar, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nayabazar-lalitpur-179/,"Rs428,000/Month","Nayabazar, Lalitpur, Bagmati Province, 44703, Nepal",Beds:7,Baths:2,Villa,27 hours ago,Hamro-Ghar,True
"7 BHK House Rent in Gairidhara, Lalitpur",https://nepalpropertybazaar.com/property/7-bhk-house-rent-in-gairidhara-lalitpur-146/,"Rs146,000/Month","Gairidhara, Lalitpur, Bagamati Province, 44686, Nepal",Beds:7,Baths:2,House,19 days ago,NPB-Rent,True
"3BHK Flat Rent in Sanepa, Kathmandu",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-sanepa-kathmandu-377/,"Rs31,000/Month","Sanepa, Kathmandu, Bagmati Province, 44754, Nepal",Beds:3,Baths:3,Flat / Apartment,14 hours ago,Hamro-Ghar,True
"4 BHK House Rent in Lubhu, Kathmandu",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-lubhu-kathmandu-527/,"Rs216,500/Month","Lubhu, Kathmandu, Bagamati Province, 44607, Nepal",Beds:4,Baths:4,House,12 days ago,Hamro-Ghar,True
"7 BHK House Rent in Dhobighat, Kathmandu",https://nepalpropertybazaar.com/property/7-bhk-house-rent-in-dhobighat-kathmandu-385/,"Rs103,500/Month","Dhobighat, Kathmandu, Bagamati Province, 44714, Nepal",Beds:7,Baths:4,House,10 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Mulpani, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mulpani-bhaktapur-480/,"Rs81,500/Month","Mulpani, Bhaktapur, Bagmati Province, 44778, Nepal",Beds:6,Baths:2,Villa,26 hours ago,NPB-Rent,False
"Commercial Space/Villa Rent in Sitapaila, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-sitapaila-lalitpur-305/,"Rs280,500/Month","Sitapaila, Lalitpur, Bagamati Province, 44601, Nepal",Beds:8,Baths:4,Commercial,20 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Sitapaila, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-sitapaila-kathmandu-527/,"Rs253,500/Month","Sitapaila, Kathmandu, Bagmati Province, 44726, Nepal",Beds:3,Baths:1,Villa,5 days ago,Hamro-Ghar,False
"2BHK Flat Rent in Mandikhatar, Kathmandu",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-mandikhatar-kathmandu-882/,"Rs16,500/Month","Mandikhatar, Kathmandu, Bagmati Province, 44607, Nepal",Beds:2,Baths:2,Flat / Apartment,3 days ago,Nepal-Property-Hub,False
"1BHK Flat Rent in Balkhu, Kathmandu",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-balkhu-kathmandu-115/,"Rs29,500/Month","Balkhu, Kathmandu, Bagamati Province, 44796, Nepal",Bed:1,Baths:2,Flat / Apartment,25 days ago,Nepal-Property-Hub,True
"4BHK Flat Rent in Jorpati, Lalitpur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-jorpati-lalitpur-836/,"Rs31,500/Month","Jorpati, Lalitpur, Bagmati Province, 44789, Nepal",Beds:4,Baths:2,Flat / Apartment,5 hours ago,NPB-Rent,True
"Room Rent in Imadol, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-imadol-kathmandu-729/,"Rs14,500/Month","Imadol, Kathmandu, Bagamati Province, 44606, Nepal",Bed:1,Bath:1,Room,17 hours ago,NPB-Rent,False
"Room Rent in Thimi, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-thimi-kathmandu-424/,"Rs7,000/Month","Thimi, Kathmandu, Bagmati Province, 44759, Nepal",Bed:1,Bath:1,Room,11 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-battisputali-lalitpur-525/,"Rs404,500/Month","Battisputali, Lalitpur, Bagamati Province, 44638, Nepal",Beds:4,Baths:4,Commercial,21 days ago,RealEstate-Nepal,True
"Room Rent in Mahankal, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-mahankal-bhaktapur-714/,"Rs13,500/Month","Mahankal, Bhaktapur, Bagmati Province, 44681, Nepal",Bed:1,Bath:1,Room,1 hours ago,Nepal-Property-Hub,True
"Room Rent in Budhanilkantha, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-budhanilkantha-bhaktapur-988/,"Rs5,500/Month","Budhanilkantha, Bhaktapur, Bagmati Province, 44776, Nepal",Bed:1,Bath:1,Room,18 days ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Sanepa, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-sanepa-bhaktapur-443/,"Rs107,000/Month","Sanepa, Bhaktapur, Bagmati Province, 44769, Nepal",Beds:6,Baths:2,Commercial,9 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Koteshwor, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-koteshwor-kathmandu-577/,"Rs46,500/Month","Koteshwor, Kathmandu, Bagamati Province, 44732, Nepal",Beds:5,Baths:1,Villa,30 hours ago,RealEstate-Nepal,False
"5 BHK House Rent in Nayabazar, Lalitpur",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-nayabazar-lalitpur-628/,"Rs202,000/Month","Nayabazar, Lalitpur, Bagamati Province, 44723, Nepal",Beds:5,Baths:4,House,21 days ago,Hamro-Ghar,True
"2BHK Flat Rent in Koteshwor, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-koteshwor-lalitpur-117/,"Rs35,500/Month","Koteshwor, Lalitpur, Bagamati Province, 44775, Nepal",Beds:2,Baths:3,Flat / Apartment,30 hours ago,Hamro-Ghar,False
"3BHK Flat Rent in Basundhara, Bhaktapur",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-basundhara-bhaktapur-529/,"Rs26,500/Month","Basundhara, Bhaktapur, Bagamati Province, 44661, Nepal",Beds:3,Bath:1,Flat / Apartment,24 days ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Patan, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-patan-lalitpur-272/,"Rs57,500/Month","Patan, Lalitpur, Bagamati Province, 44755, Nepal",Beds:3,Baths:2,Commercial,3 hours ago,Hamro-Ghar,False
"3BHK Flat Rent in Imadol, Kathmandu",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-imadol-kathmandu-909/,"Rs47,500/Month","Imadol, Kathmandu, Bagamati Province, 44668, Nepal",Beds:3,Baths:3,Flat / Apartment,28 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Thimi, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-thimi-lalitpur-124/,"Rs443,500/Month","Thimi, Lalitpur, Bagmati Province, 44600, Nepal",Beds:4,Baths:1,Commercial,9 days ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Gongabu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gongabu-bhaktapur-850/,"Rs44,000/Month","Gongabu, Bhaktapur, Bagmati Province, 44667, Nepal",Beds:4,Baths:1,Commercial,14 days ago,Hamro-Ghar,False
"2BHK Flat Rent in Maharajgunj, Bhaktapur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-maharajgunj-bhaktapur-413/,"Rs24,500/Month","Maharajgunj, Bhaktapur, Bagamati Province, 44795, Nepal",Beds:2,Bath:1,Flat / Apartment,28 days ago,NPB-Rent,False
"1BHK Flat Rent in Koteshwor, Bhaktapur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-koteshwor-bhaktapur-541/,"Rs17,500/Month","Koteshwor, Bhaktapur, Bagmati Province, 44639, Nepal",Bed:1,Baths:2,Flat / Apartment,23 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Gothatar, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gothatar-lalitpur-980/,"Rs386,000/Month","Gothatar, Lalitpur, Bagamati Province, 44745, Nepal",Beds:4,Baths:1,Villa,9 hours ago,Nepal-Property-Hub,True
"4BHK Flat Rent in Nayabazar, Lalitpur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-nayabazar-lalitpur-543/,"Rs56,500/Month","Nayabazar, Lalitpur, Bagmati Province, 44673, Nepal",Beds:4,Bath:1,Flat / Apartment,9 hours ago,NPB-Rent,False
"2BHK Flat Rent in Gairidhara, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-gairidhara-lalitpur-171/,"Rs50,000/Month","Gairidhara, Lalitpur, Bagamati Province, 44623, Nepal",Beds:2,Baths:3,Flat / Apartment,9 hours ago,Hamro-Ghar,True
"8 BHK House Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-battisputali-lalitpur-743/,"Rs93,000/Month","Battisputali, Lalitpur, Bagamati Province, 44757, Nepal",Beds:8,Baths:2,House,12 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Baneshwor, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-baneshwor-lalitpur-437/,"Rs421,500/Month","Baneshwor, Lalitpur, Bagamati Province, 44740, Nepal",Beds:5,Baths:1,Villa,5 days ago,Hamro-Ghar,True
"3BHK Flat Rent in Naxal, Kathmandu",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-naxal-kathmandu-500/,"Rs17,500/Month","Naxal, Kathmandu, Bagmati Province, 44768, Nepal",Beds:3,Baths:3,Flat / Apartment,1 days ago,Hamro-Ghar,True
"2BHK Flat Rent in Sinamangal, Bhaktapur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-sinamangal-bhaktapur-224/,"Rs28,000/Month","Sinamangal, Bhaktapur, Bagmati Province, 44758, Nepal",Beds:2,Baths:3,Flat / Apartment,9 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Chunikhel, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chunikhel-lalitpur-395/,"Rs377,000/Month","Chunikhel, Lalitpur, Bagamati Province, 44789, Nepal",Beds:4,Baths:2,Commercial,8 days ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Mulpani, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mulpani-bhaktapur-130/,"Rs83,000/Month","Mulpani, Bhaktapur, Bagamati Province, 44774, Nepal",Beds:2,Baths:3,Commercial,25 days ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Balkhu, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balkhu-kathmandu-377/,"Rs146,500/Month","Balkhu, Kathmandu, Bagamati Province, 44645, Nepal",Beds:6,Baths:2,Commercial,11 hours ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Dhobighat, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-dhobighat-lalitpur-605/,"Rs235,000/Month","Dhobighat, Lalitpur, Bagmati Province, 44775, Nepal",Beds:5,Baths:1,Commercial,13 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Dhobighat, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-dhobighat-lalitpur-244/,"Rs460,000/Month","Dhobighat, Lalitpur, Bagmati Province, 44604, Nepal",Beds:3,Baths:1,Commercial,24 hours ago,NPB-Rent,False
"Commercial Space/Villa Rent in Balkhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balkhu-bhaktapur-188/,"Rs157,500/Month","Balkhu, Bhaktapur, Bagamati Province, 44653, Nepal",Beds:9,Baths:1,Villa,3 hours ago,Nepal-Property-Hub,False
"2BHK Flat Rent in Suryabinayak, Kathmandu",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-suryabinayak-kathmandu-287/,"Rs48,500/Month","Suryabinayak, Kathmandu, Bagmati Province, 44673, Nepal",Beds:2,Baths:2,Flat / Apartment,13 days ago,Hamro-Ghar,False
"2BHK Flat Rent in Jorpati, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-jorpati-lalitpur-676/,"Rs36,000/Month","Jorpati, Lalitpur, Bagmati Province, 44665, Nepal",Beds:2,Baths:3,Flat / Apartment,4 hours ago,NPB-Rent,False
"4 BHK House Rent in Balkhu, Kathmandu",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-balkhu-kathmandu-669/,"Rs70,500/Month","Balkhu, Kathmandu, Bagmati Province, 44633, Nepal",Beds:4,Baths:3,House,26 days ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Boudha, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-boudha-lalitpur-146/,"Rs47,500/Month","Boudha, Lalitpur, Bagamati Province, 44723, Nepal",Beds:6,Baths:1,Villa,1 days ago,Nepal-Property-Hub,True
"8 BHK House Rent in Bhaisepati, Bhaktapur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-bhaisepati-bhaktapur-605/,"Rs222,500/Month","Bhaisepati, Bhaktapur, Bagamati Province, 44600, Nepal",Beds:8,Baths:3,House,19 hours ago,RealEstate-Nepal,True
"Room Rent in Gongabu, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-gongabu-lalitpur-837/,"Rs8,000/Month","Gongabu, Lalitpur, Bagamati Province, 44621, Nepal",Bed:1,Bath:1,Room,16 days ago,Nepal-Property-Hub,False
"8 BHK House Rent in Gothatar, Bhaktapur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-gothatar-bhaktapur-471/,"Rs107,500/Month","Gothatar, Bhaktapur, Bagamati Province, 44679, Nepal",Beds:8,Baths:2,House,11 days ago,RealEstate-Nepal,False
"Room Rent in Sitapaila, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-sitapaila-lalitpur-542/,"Rs13,000/Month","Sitapaila, Lalitpur, Bagmati Province, 44678, Nepal",Bed:1,Bath:1,Room,18 days ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Dhobighat, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-dhobighat-lalitpur-730/,"Rs281,500/Month","Dhobighat, Lalitpur, Bagmati Province, 44763, Nepal",Beds:2,Baths:4,Commercial,26 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Jorpati, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-lalitpur-310/,"Rs162,500/Month","Jorpati, Lalitpur, Bagamati Province, 44646, Nepal",Beds:8,Baths:3,Villa,17 days ago,Hamro-Ghar,True
"2BHK Flat Rent in Gairidhara, Bhaktapur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-gairidhara-bhaktapur-253/,"Rs15,500/Month","Gairidhara, Bhaktapur, Bagamati Province, 44617, Nepal",Beds:2,Bath:1,Flat / Apartment,5 days ago,NPB-Rent,False
"2BHK Flat Rent in Gothatar, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-gothatar-lalitpur-809/,"Rs16,500/Month","Gothatar, Lalitpur, Bagmati Province, 44793, Nepal",Beds:2,Baths:2,Flat / Apartment,29 days ago,NPB-Rent,True
"Room Rent in Imadol, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-imadol-lalitpur-501/,"Rs12,000/Month","Imadol, Lalitpur, Bagmati Province, 44674, Nepal",Bed:1,Bath:1,Room,5 days ago,RealEstate-Nepal,False
